document,driver_id,vehicle_id,policy_id,underwriting_decision,risk_class,reason_for_decline,content
motor_insurance_hk_data_non_pii_114423oct2024.csv,73385037,62643600,5633151869,Approved,High Risk,,"Driver ID: 73385037, Age: 18, Gender: Male, Driving Experience: 26 years, Occupation: Clerical, Vehicle: Bentley Speedtail, Year: 2012, Value: 825031.8 HKD, Engine Size: 3000cc, Registration City: Kowloon, Policy ID: 5633151869, Coverage: Third Party, Premium: 7129.94 HKD, Policy Term: 1 year(s), Excess: 2527.41 HKD, Effective Date: 2024-09-28, Expiry Date: 2024-10-06, Renewal Status: Non-renewal, Driving Record: Multiple Accidents, Claims History: 4, Traffic Violations: 3, Vehicle Usage: Private, Credit Score: 550, Underwriting Decision: Approved, Risk Class: High Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,85704691,91976457,6384184110,Approved,Low Risk,,"Driver ID: 85704691, Age: 52, Gender: Other, Driving Experience: 13 years, Occupation: Teacher, Vehicle: Ferrari C-Class, Year: 2018, Value: 140151.53 HKD, Engine Size: 2500cc, Registration City: New Territories, Policy ID: 6384184110, Coverage: Comprehensive, Premium: 6439.21 HKD, Policy Term: 1 year(s), Excess: 1577.89 HKD, Effective Date: 2024-09-02, Expiry Date: 2025-01-29, Renewal Status: Non-renewal, Driving Record: Clean, Claims History: 2, Traffic Violations: 1, Vehicle Usage: Private, Credit Score: 389, Underwriting Decision: Approved, Risk Class: Low Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,71148000,56939314,9681228301,Approved,Medium Risk,,"Driver ID: 71148000, Age: 39, Gender: Male, Driving Experience: 22 years, Occupation: Professional, Vehicle: Honda A4, Year: 2009, Value: 287791.07 HKD, Engine Size: 2500cc, Registration City: Hong Kong, Policy ID: 9681228301, Coverage: Third Party, Premium: 9022.76 HKD, Policy Term: 1 year(s), Excess: 3774.5 HKD, Effective Date: 2024-07-13, Expiry Date: 2025-05-16, Renewal Status: Non-renewal, Driving Record: 1 Accident, Claims History: 2, Traffic Violations: 3, Vehicle Usage: Commercial, Credit Score: 402, Underwriting Decision: Approved, Risk Class: Medium Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,41362003,73417881,2076075385,Declined,Low Risk,Low credit score,"Driver ID: 41362003, Age: 22, Gender: Male, Driving Experience: 14 years, Occupation: Teacher, Vehicle: Audi Daytona SP3, Year: 2005, Value: 112711.52 HKD, Engine Size: 1500cc, Registration City: New Territories, Policy ID: 2076075385, Coverage: Comprehensive, Premium: 7871.28 HKD, Policy Term: 1 year(s), Excess: 3443.99 HKD, Effective Date: 2024-09-10, Expiry Date: 2024-11-18, Renewal Status: Auto-renew, Driving Record: 1 Accident, Claims History: 3, Traffic Violations: 3, Vehicle Usage: Private, Credit Score: 802, Underwriting Decision: Declined, Risk Class: Low Risk, Reason for Decline: Low credit score"
motor_insurance_hk_data_non_pii_114423oct2024.csv,53116059,88214190,4595000141,Declined,Medium Risk,Poor driving record,"Driver ID: 53116059, Age: 46, Gender: Female, Driving Experience: 13 years, Occupation: Professional, Vehicle: BMW Speedtail, Year: 2009, Value: 700382.93 HKD, Engine Size: 1000cc, Registration City: New Territories, Policy ID: 4595000141, Coverage: Comprehensive, Premium: 6494.8 HKD, Policy Term: 1 year(s), Excess: 2648.33 HKD, Effective Date: 2024-07-20, Expiry Date: 2025-05-09, Renewal Status: Auto-renew, Driving Record: 1 Accident, Claims History: 5, Traffic Violations: 3, Vehicle Usage: Commercial, Credit Score: 813, Underwriting Decision: Declined, Risk Class: Medium Risk, Reason for Decline: Poor driving record"
motor_insurance_hk_data_non_pii_114423oct2024.csv,89860358,92821687,9851895970,Approved,Medium Risk,,"Driver ID: 89860358, Age: 29, Gender: Female, Driving Experience: 22 years, Occupation: Driver, Vehicle: Ferrari C-Class, Year: 2014, Value: 403607.53 HKD, Engine Size: 1500cc, Registration City: New Territories, Policy ID: 9851895970, Coverage: Third Party, Premium: 19772.97 HKD, Policy Term: 1 year(s), Excess: 4285.73 HKD, Effective Date: 2024-07-05, Expiry Date: 2025-03-28, Renewal Status: Non-renewal, Driving Record: 1 Accident, Claims History: 0, Traffic Violations: 0, Vehicle Usage: Commercial, Credit Score: 528, Underwriting Decision: Approved, Risk Class: Medium Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,90993650,42432205,1787172234,Pending,High Risk,,"Driver ID: 90993650, Age: 40, Gender: Female, Driving Experience: 20 years, Occupation: Driver, Vehicle: McLaren X5, Year: 2007, Value: 951880.98 HKD, Engine Size: 1500cc, Registration City: New Territories, Policy ID: 1787172234, Coverage: Comprehensive, Premium: 14867.65 HKD, Policy Term: 1 year(s), Excess: 1865.17 HKD, Effective Date: 2024-03-02, Expiry Date: 2025-03-07, Renewal Status: Auto-renew, Driving Record: 1 Accident, Claims History: 3, Traffic Violations: 0, Vehicle Usage: Commercial, Credit Score: 522, Underwriting Decision: Pending, Risk Class: High Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,10784645,95577986,6635802439,Pending,Medium Risk,,"Driver ID: 10784645, Age: 26, Gender: Male, Driving Experience: 26 years, Occupation: Clerical, Vehicle: Toyota X5, Year: 2015, Value: 440255.14 HKD, Engine Size: 1500cc, Registration City: Hong Kong, Policy ID: 6635802439, Coverage: Comprehensive, Premium: 8937.17 HKD, Policy Term: 1 year(s), Excess: 2036.26 HKD, Effective Date: 2024-06-01, Expiry Date: 2025-09-19, Renewal Status: Non-renewal, Driving Record: Multiple Accidents, Claims History: 2, Traffic Violations: 1, Vehicle Usage: Commercial, Credit Score: 788, Underwriting Decision: Pending, Risk Class: Medium Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,58932240,65402915,1683197106,Declined,Low Risk,Low credit score,"Driver ID: 58932240, Age: 33, Gender: Other, Driving Experience: 22 years, Occupation: Teacher, Vehicle: Toyota C-Class, Year: 2019, Value: 602905.75 HKD, Engine Size: 1000cc, Registration City: Kowloon, Policy ID: 1683197106, Coverage: Third Party, Premium: 15870.16 HKD, Policy Term: 1 year(s), Excess: 2937.12 HKD, Effective Date: 2024-03-24, Expiry Date: 2024-07-05, Renewal Status: Auto-renew, Driving Record: 1 Accident, Claims History: 5, Traffic Violations: 3, Vehicle Usage: Commercial, Credit Score: 546, Underwriting Decision: Declined, Risk Class: Low Risk, Reason for Decline: Low credit score"
motor_insurance_hk_data_non_pii_114423oct2024.csv,81503285,26701321,8938205595,Approved,Low Risk,,"Driver ID: 81503285, Age: 62, Gender: Other, Driving Experience: 13 years, Occupation: Clerical, Vehicle: Honda A4, Year: 2018, Value: 197328.87 HKD, Engine Size: 2000cc, Registration City: Hong Kong, Policy ID: 8938205595, Coverage: Comprehensive, Premium: 17797.93 HKD, Policy Term: 1 year(s), Excess: 4693.4 HKD, Effective Date: 2024-08-06, Expiry Date: 2025-10-10, Renewal Status: Auto-renew, Driving Record: 1 Accident, Claims History: 4, Traffic Violations: 3, Vehicle Usage: Commercial, Credit Score: 635, Underwriting Decision: Approved, Risk Class: Low Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,28840250,55765523,8784144719,Pending,Medium Risk,,"Driver ID: 28840250, Age: 58, Gender: Other, Driving Experience: 4 years, Occupation: Teacher, Vehicle: Audi A4, Year: 2007, Value: 268622.14 HKD, Engine Size: 2000cc, Registration City: Kowloon, Policy ID: 8784144719, Coverage: Comprehensive, Premium: 5240.52 HKD, Policy Term: 1 year(s), Excess: 2628.01 HKD, Effective Date: 2024-09-08, Expiry Date: 2025-06-15, Renewal Status: Non-renewal, Driving Record: 1 Accident, Claims History: 3, Traffic Violations: 1, Vehicle Usage: Private, Credit Score: 604, Underwriting Decision: Pending, Risk Class: Medium Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,10074668,18161980,4839031227,Approved,High Risk,,"Driver ID: 10074668, Age: 22, Gender: Male, Driving Experience: 13 years, Occupation: Driver, Vehicle: BMW Corolla, Year: 2018, Value: 857562.79 HKD, Engine Size: 2000cc, Registration City: New Territories, Policy ID: 4839031227, Coverage: Third Party, Premium: 15790.58 HKD, Policy Term: 1 year(s), Excess: 1906.26 HKD, Effective Date: 2024-02-22, Expiry Date: 2024-03-26, Renewal Status: Auto-renew, Driving Record: Multiple Accidents, Claims History: 0, Traffic Violations: 1, Vehicle Usage: Commercial, Credit Score: 754, Underwriting Decision: Approved, Risk Class: High Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,16828087,24657721,9834040082,Pending,Medium Risk,,"Driver ID: 16828087, Age: 67, Gender: Female, Driving Experience: 24 years, Occupation: Driver, Vehicle: Ferrari Corolla, Year: 2016, Value: 816320.0 HKD, Engine Size: 1500cc, Registration City: Kowloon, Policy ID: 9834040082, Coverage: Comprehensive, Premium: 13245.68 HKD, Policy Term: 1 year(s), Excess: 3522.15 HKD, Effective Date: 2024-01-25, Expiry Date: 2025-03-23, Renewal Status: Auto-renew, Driving Record: Multiple Accidents, Claims History: 3, Traffic Violations: 0, Vehicle Usage: Private, Credit Score: 784, Underwriting Decision: Pending, Risk Class: Medium Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,81708343,51140839,8362044988,Pending,High Risk,,"Driver ID: 81708343, Age: 58, Gender: Other, Driving Experience: 18 years, Occupation: Professional, Vehicle: McLaren C-Class, Year: 2012, Value: 165040.97 HKD, Engine Size: 1500cc, Registration City: Kowloon, Policy ID: 8362044988, Coverage: Comprehensive, Premium: 19863.12 HKD, Policy Term: 1 year(s), Excess: 2209.49 HKD, Effective Date: 2024-06-25, Expiry Date: 2025-10-04, Renewal Status: Non-renewal, Driving Record: Clean, Claims History: 4, Traffic Violations: 3, Vehicle Usage: Commercial, Credit Score: 364, Underwriting Decision: Pending, Risk Class: High Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,14787004,30685770,5340818659,Approved,Low Risk,,"Driver ID: 14787004, Age: 53, Gender: Female, Driving Experience: 32 years, Occupation: Teacher, Vehicle: McLaren A4, Year: 2009, Value: 219458.42 HKD, Engine Size: 2000cc, Registration City: New Territories, Policy ID: 5340818659, Coverage: Comprehensive, Premium: 7783.16 HKD, Policy Term: 1 year(s), Excess: 2073.53 HKD, Effective Date: 2024-04-06, Expiry Date: 2025-07-23, Renewal Status: Non-renewal, Driving Record: 1 Accident, Claims History: 0, Traffic Violations: 2, Vehicle Usage: Private, Credit Score: 563, Underwriting Decision: Approved, Risk Class: Low Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,85058533,31353340,4884851043,Declined,Medium Risk,High vehicle value,"Driver ID: 85058533, Age: 23, Gender: Male, Driving Experience: 29 years, Occupation: Clerical, Vehicle: McLaren Corolla, Year: 2010, Value: 746721.93 HKD, Engine Size: 1500cc, Registration City: New Territories, Policy ID: 4884851043, Coverage: Third Party, Premium: 5209.12 HKD, Policy Term: 1 year(s), Excess: 2125.88 HKD, Effective Date: 2024-02-04, Expiry Date: 2024-05-31, Renewal Status: Auto-renew, Driving Record: 1 Accident, Claims History: 1, Traffic Violations: 1, Vehicle Usage: Private, Credit Score: 589, Underwriting Decision: Declined, Risk Class: Medium Risk, Reason for Decline: High vehicle value"
motor_insurance_hk_data_non_pii_114423oct2024.csv,23914525,97555275,5878673416,Declined,High Risk,Multiple accidents,"Driver ID: 23914525, Age: 30, Gender: Female, Driving Experience: 26 years, Occupation: Clerical, Vehicle: Ferrari X5, Year: 2006, Value: 144253.79 HKD, Engine Size: 2500cc, Registration City: Kowloon, Policy ID: 5878673416, Coverage: Third Party, Premium: 7131.1 HKD, Policy Term: 1 year(s), Excess: 3977.1 HKD, Effective Date: 2024-08-05, Expiry Date: 2024-09-26, Renewal Status: Non-renewal, Driving Record: Clean, Claims History: 2, Traffic Violations: 1, Vehicle Usage: Private, Credit Score: 659, Underwriting Decision: Declined, Risk Class: High Risk, Reason for Decline: Multiple accidents"
motor_insurance_hk_data_non_pii_114423oct2024.csv,18445209,59573370,8688936418,Approved,High Risk,,"Driver ID: 18445209, Age: 29, Gender: Male, Driving Experience: 30 years, Occupation: Driver, Vehicle: Toyota C-Class, Year: 2019, Value: 415587.23 HKD, Engine Size: 1000cc, Registration City: Hong Kong, Policy ID: 8688936418, Coverage: Comprehensive, Premium: 16356.45 HKD, Policy Term: 1 year(s), Excess: 4978.21 HKD, Effective Date: 2024-10-18, Expiry Date: 2025-09-14, Renewal Status: Non-renewal, Driving Record: Multiple Accidents, Claims History: 2, Traffic Violations: 0, Vehicle Usage: Private, Credit Score: 449, Underwriting Decision: Approved, Risk Class: High Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,44997213,96175024,4234945701,Declined,Low Risk,Multiple accidents,"Driver ID: 44997213, Age: 35, Gender: Other, Driving Experience: 7 years, Occupation: Teacher, Vehicle: Audi Civic, Year: 2018, Value: 608499.94 HKD, Engine Size: 3000cc, Registration City: Kowloon, Policy ID: 4234945701, Coverage: Comprehensive, Premium: 15129.89 HKD, Policy Term: 1 year(s), Excess: 3211.85 HKD, Effective Date: 2024-05-21, Expiry Date: 2024-10-25, Renewal Status: Auto-renew, Driving Record: Clean, Claims History: 1, Traffic Violations: 3, Vehicle Usage: Private, Credit Score: 373, Underwriting Decision: Declined, Risk Class: Low Risk, Reason for Decline: Multiple accidents"
motor_insurance_hk_data_non_pii_114423oct2024.csv,96061595,61344015,8906660164,Approved,High Risk,,"Driver ID: 96061595, Age: 67, Gender: Male, Driving Experience: 4 years, Occupation: Driver, Vehicle: Honda Corolla, Year: 2014, Value: 296979.44 HKD, Engine Size: 1000cc, Registration City: Hong Kong, Policy ID: 8906660164, Coverage: Comprehensive, Premium: 14040.85 HKD, Policy Term: 1 year(s), Excess: 2036.4 HKD, Effective Date: 2024-08-17, Expiry Date: 2025-09-20, Renewal Status: Non-renewal, Driving Record: Clean, Claims History: 4, Traffic Violations: 2, Vehicle Usage: Private, Credit Score: 771, Underwriting Decision: Approved, Risk Class: High Risk, Reason for Decline: None"
motor_insurance_hk_data_non_pii_114423oct2024.csv,97758968,95607479,7401051789,Declined,Low Risk,Poor driving record,"Driver ID: 97758968, Age: 26, Gender: Female, Driving Experience: 28 years, Occupation: Clerical, Vehicle: Mercedes-Benz Civic, Year: 2011, Value: 787624.2 HKD, Engine Size: 1500cc, Registration City: Kowloon, Policy ID: 7401051789, Coverage: Comprehensive, Premium: 12759.1 HKD, Policy Term: 1 year(s), Excess: 3216.44 HKD, Effective Date: 2024-03-11, Expiry Date: 2024-12-22, Renewal Status: Auto-renew, Driving Record: 1 Accident, Claims History: 2, Traffic Violations: 3, Vehicle Usage: Commercial, Credit Score: 587, Underwriting Decision: Declined, Risk Class: Low Risk, Reason for Decline: Poor driving record"
motor_insurance_hk_data_non_pii_114423oct2024.csv,96798844,56400341,1613040993,Approved,Medium Risk,,"Driver ID: 96798844, Age: 47, Gender: Male, Driving Experience: 7 years, Occupation: Driver, Vehicle: Audi Speedtail, Year: 2014, Value: 803213.83 HKD, Engine Size: 3000cc, Registration City: Kowloon, Policy ID: 1613040993, Coverage: Third Party, Premium: 11941.73 HKD, Policy Term: 1 year(s), Excess: 3727.82 HKD, Effective Date: 2024-05-03, Expiry Date: 2025-09-20, Renewal Status: Auto-renew, Driving Record: Clean, Claims History: 3, Traffic Violations: 3, Vehicle Usage: Commercial, Credit Score: 500, Underwriting Decision: Approved, Risk Class: Medium Risk, Reason for Decline: None"
